Inventory Level,Units Sold,Units Ordered,Price,Discount,Competitor Pricing,Demand
398,87,0,14.65,20,17.57,136
64,64,0,109.06,5,104.66,78
80,38,50,40.42,10,46.55,46
141,70,0,31.1,10,33.98,62
213,32,0,105.44,0,93.97,38
123,16,0,74.97,5,85.05,18
298,77,0,71.62,0,71.62,78
158,66,0,90.12,5,90.08,82
147,62,0,95.18,0,104.02,89
194,107,190,93.97,10,107.32,108
310,42,0,89.07,20,76.13,38
259,22,0,88.77,25,86.96,28
148,80,0,44.61,10,47.96,67
264,51,0,64.06,0,74.2,54
788,145,0,13.62,0,11.65,148
162,78,151,16.79,10,19.12,73
173,27,0,126.05,0,121.54,35
185,79,361,47.76,20,46.66,115
285,213,0,85.44,20,75.06,212
307,79,0,36.64,0,34.07,83
157,78,0,22.99,15,25.99,80
103,24,0,80.74,0,90.51,24
213,104,0,112.7,10,135.98,121
472,67,0,22.7,0,24.94,60
733,69,0,54.94,5,47.65,72
54,44,50,92.6,10,89.07,50
210,43,0,17.05,5,20.18,60
46,26,0,147.89,0,170.93,41
222,24,0,74.19,10,66.92,21
178,57,174,101.92,10,95.29,50
143,143,204,104.13,15,122.03,172
70,52,50,111.02,25,117.52,51
136,136,176,68.3,15,82.15,197
117,18,0,101.68,5,121.03,23
266,103,0,12.45,5,11.53,109
357,56,0,35.36,5,31.04,51
135,13,0,21.01,5,22.2,14
91,25,50,5.47,10,5.45,22
313,69,0,14.71,10,12.76,83
204,88,0,58.34,0,50.46,77
356,60,0,58.72,20,63.47,66
82,57,57,49.74,5,53.28,48
0,0,0,74.49,20,81.02,89
150,33,0,49.93,5,48.53,48
306,36,0,61.22,5,64.46,35
198,27,0,106.17,5,96.08,24
303,56,0,60.1,5,69.6,52
372,54,0,150.63,10,136.19,63
272,50,0,46.31,5,39.7,75
332,45,0,25.86,10,27.46,41
101,24,50,27.76,10,23.69,29
125,65,75,15.47,25,17.27,79
194,28,0,103.08,15,101.83,26
82,38,50,22.31,10,26.09,36
173,37,131,49.76,20,59.79,55
215,88,0,69.54,5,73.92,132
292,87,0,54.42,10,54.08,108
131,46,0,83.53,5,88.83,39
271,77,0,50.15,10,57.06,80
364,28,0,29.68,15,28.43,37
761,50,0,22.68,0,25.03,72
61,58,50,37.03,5,39.15,56
156,91,136,102.28,0,92.2,122
121,27,0,94.91,15,86.06,26
116,46,95,144.31,0,162.0,44
187,76,0,74.08,10,79.59,96
78,32,50,27.62,5,26.39,44
365,68,0,65.2,5,59.21,66
77,6,0,10.15,10,11.63,6
108,63,0,29.83,10,33.2,54
77,51,63,17.66,10,20.03,54
161,62,87,59.09,0,64.05,90
63,63,59,98.5,10,115.21,66
166,25,0,79.41,20,85.55,28
410,155,540,85.57,10,94.24,150
164,79,131,26.93,10,28.72,66
227,80,0,79.79,0,79.54,79
290,157,0,46.93,5,53.66,150
441,51,0,72.48,10,81.56,56
128,118,128,59.94,15,66.65,118
372,43,0,24.09,0,25.63,49
72,53,84,23.39,5,26.68,84
94,94,252,61.55,10,54.38,111
138,50,0,65.75,15,62.25,46
470,80,0,101.82,0,93.76,103
313,105,351,55.38,25,50.34,101
352,110,383,22.15,10,21.37,114
169,35,0,108.98,0,123.52,57
32,32,0,66.09,5,60.78,84
228,58,0,70.75,10,80.73,61
183,21,0,16.62,0,19.33,33
127,92,101,28.2,5,27.4,99
146,146,942,97.65,25,117.62,242
166,31,0,87.44,25,87.35,34
33,33,135,14.42,10,12.83,66
268,83,371,59.48,0,66.04,115
78,30,50,75.77,0,66.06,36
319,76,277,20.52,10,24.7,94
237,17,0,18.22,0,16.43,24
97,31,50,27.56,20,25.04,45
311,137,0,18.1,0,15.44,115
320,53,0,96.51,10,94.45,60
92,69,66,44.96,5,48.49,59
71,49,50,30.61,15,26.69,60
181,56,131,120.3,0,118.43,72
107,14,50,63.43,20,70.66,20
221,61,0,70.4,0,80.91,88
440,60,0,84.29,0,92.75,64
85,83,0,90.93,10,83.95,92
87,17,0,79.61,0,73.98,22
268,40,0,95.92,10,113.84,40
237,34,188,113.25,10,111.33,43
68,50,82,43.92,15,51.56,79
727,99,0,63.65,25,56.01,121
643,68,0,9.37,15,10.63,96
84,77,0,19.68,5,17.75,89
146,20,0,121.69,0,120.17,26
106,35,0,44.21,0,48.88,44
72,72,153,79.15,5,95.27,138
228,154,357,32.19,25,34.91,151
493,70,0,24.21,10,26.25,79
79,38,50,75.73,10,87.05,33
405,65,0,110.48,5,96.01,82
405,109,443,21.71,25,20.11,116
664,63,0,55.94,10,49.2,92
60,58,71,90.78,15,80.36,59
167,57,0,15.43,10,18.53,48
143,36,0,149.09,0,127.69,31
198,12,0,72.88,5,77.17,16
121,33,0,106.55,0,92.62,35
204,42,0,86.19,0,76.2,47
68,22,50,138.7,0,135.67,23
176,82,0,51.45,15,58.21,98
99,52,82,96.03,20,103.45,51
163,76,172,10.0,15,8.63,77
301,23,0,34.86,0,30.78,35
122,12,0,20.18,10,22.06,17
116,84,77,6.7,10,5.74,73
244,79,222,14.48,10,16.71,94
545,72,0,56.53,10,52.39,99
296,50,0,77.49,0,81.81,81
82,72,86,57.99,0,68.02,75
400,59,0,98.79,0,98.08,92
493,137,0,54.38,15,59.11,119
270,66,266,70.56,5,62.6,58
171,49,166,102.7,15,96.57,43
247,81,330,70.83,5,83.88,98
318,36,0,154.69,0,153.0,43
222,45,143,46.46,0,55.64,76
287,49,0,25.84,10,27.3,41
127,42,0,31.7,0,31.3,35
135,92,0,18.97,10,20.17,85
166,32,0,114.61,10,134.05,50
94,51,51,21.48,20,24.08,55
136,106,250,61.42,25,69.01,137
127,64,89,63.22,5,57.83,86
1053,83,0,43.56,25,49.93,112
243,26,0,81.91,10,70.9,35
806,72,0,43.34,25,39.06,76
336,17,0,30.18,0,35.16,15
711,25,0,19.52,5,17.77,33
53,53,96,42.84,0,50.0,81
201,95,0,88.28,10,76.22,109
323,50,0,109.45,10,123.13,60
120,19,0,139.04,0,120.8,23
261,91,148,64.65,20,73.3,91
96,64,53,29.72,5,25.8,63
297,81,203,68.92,5,62.64,82
71,15,50,11.08,10,13.14,25
45,45,0,36.47,10,35.56,96
89,8,0,13.85,15,15.28,10
186,128,172,59.82,20,50.98,149
59,11,50,85.24,5,90.08,17
464,38,0,93.33,10,102.58,38
255,83,0,68.11,25,60.69,118
85,30,0,24.35,5,27.8,27
622,115,0,77.27,15,88.95,135
133,81,0,45.46,0,41.04,105
390,77,407,73.34,25,85.46,112
138,87,121,75.65,5,75.34,141
329,31,0,23.83,0,23.39,33
103,99,87,24.68,0,28.24,85
194,46,0,52.89,0,51.24,39
88,88,98,87.5,10,76.56,110
390,67,0,86.06,10,82.21,84
208,58,0,58.47,15,64.22,95
242,84,0,19.59,10,21.49,92
349,34,0,98.78,0,117.77,33
656,42,0,54.04,10,60.17,58
170,97,189,81.68,10,73.51,87
162,63,145,17.11,10,15.14,53
136,108,130,24.48,20,27.42,125
0,0,0,77.13,10,71.34,74
135,41,120,106.62,10,91.29,38
104,5,0,9.4,25,8.09,7
185,71,0,51.94,0,46.75,61
98,46,50,68.81,10,58.88,38
243,38,0,17.24,10,18.43,46
220,38,0,16.39,10,18.41,36
116,8,0,26.47,10,26.2,9
174,74,0,15.26,10,15.02,95
267,93,272,122.38,5,129.88,130
89,49,50,47.3,0,51.0,59
72,72,91,31.07,15,37.04,78
125,48,0,106.27,10,96.76,67
93,31,86,67.43,25,67.04,37
160,50,0,66.45,0,79.91,71
380,39,0,72.74,5,83.82,39
351,77,415,94.97,0,107.04,88
260,35,0,82.59,0,98.77,42
228,54,244,88.27,25,79.93,52
203,33,0,103.17,10,119.06,33
100,52,54,46.4,10,41.24,64
628,101,0,71.65,0,86.46,85
575,86,508,9.59,25,10.58,144
158,89,188,18.78,5,20.21,90
264,36,0,94.09,25,86.49,33
242,69,0,47.98,5,57.45,80
153,18,0,48.52,15,44.57,18
74,30,0,30.35,5,27.04,47
423,71,0,24.07,10,28.23,77
91,18,0,81.1,0,86.59,25
340,70,0,98.03,10,88.09,64
296,59,0,21.8,10,20.2,64
601,52,0,52.49,0,63.13,59
73,49,50,90.04,10,78.22,43
537,82,0,18.55,0,20.79,68
107,39,72,133.05,10,151.61,41
186,21,0,81.87,0,69.96,19
88,44,0,105.37,0,126.87,45
162,84,93,74.49,25,71.82,86
96,47,50,126.44,15,116.71,39
94,73,98,60.5,5,59.53,98
47,23,0,94.73,10,101.53,19
87,87,0,10.28,20,9.84,103
278,40,0,39.47,0,37.31,66
110,68,71,21.56,20,25.57,62
109,21,0,5.46,5,6.51,21
165,111,0,13.98,25,11.98,123
473,42,0,53.81,0,50.58,55
246,49,0,66.91,5,66.5,42
96,30,50,53.88,0,52.9,42
341,38,0,73.0,10,78.98,51
356,106,0,56.17,10,52.89,96
204,14,0,57.78,10,57.72,23
122,35,0,107.32,10,106.08,40
166,77,0,71.23,5,66.44,85
282,4,0,130.48,0,130.45,4
177,56,0,46.65,5,46.28,77
238,31,0,26.18,10,29.07,44
85,9,50,20.5,25,22.36,13
43,43,147,22.3,20,22.05,160
134,22,0,106.43,10,127.93,32
94,20,50,22.46,10,20.65,25
161,52,0,53.8,20,53.31,62
152,84,103,60.78,10,69.83,105
970,26,0,40.97,10,49.48,43
217,29,0,85.56,10,75.03,46
734,91,0,55.39,5,54.26,78
319,12,0,28.66,10,25.91,16
686,94,0,21.68,15,19.75,91
96,40,0,34.49,5,38.09,38
106,85,62,86.94,0,83.11,73
273,29,0,95.49,10,103.58,26
196,22,0,120.85,10,140.04,26
170,107,0,76.73,5,81.26,91
85,41,50,27.55,10,27.02,58
216,51,0,69.63,5,65.12,85
106,27,0,12.28,0,13.9,24
319,34,0,29.88,5,33.39,41
81,41,54,20.8,0,18.74,56
230,66,0,50.28,5,55.43,59
98,27,0,93.82,10,89.53,40
426,52,0,85.88,25,84.22,50
172,122,0,64.03,25,70.21,114
186,29,0,26.17,5,28.05,45
507,108,0,77.51,10,85.09,117
320,99,311,40.56,0,47.02,86
313,49,0,74.9,5,88.88,51
172,68,0,62.81,0,72.5,82
298,52,0,20.14,20,18.95,47
91,42,72,22.1,5,23.42,68
400,41,0,48.34,10,57.92,56
98,29,0,67.26,5,61.77,24
323,87,271,96.63,0,113.88,102
150,72,0,59.43,5,62.73,68
158,31,0,17.61,10,15.54,49
315,29,0,97.11,5,92.75,29
614,30,0,51.54,10,61.07,46
73,73,0,83.4,0,94.65,78
99,19,0,15.64,5,17.87,31
158,84,107,27.74,10,26.43,111
460,79,0,61.68,25,73.6,77
94,42,0,102.29,10,119.96,40
234,53,0,10.51,25,11.72,45
114,36,0,45.55,5,41.22,40
102,54,50,78.1,0,85.64,57
205,24,0,16.82,10,18.27,40
182,71,0,20.23,10,19.91,78
108,32,50,30.63,10,26.43,42
558,89,0,13.66,15,15.16,94
174,86,0,108.29,5,120.97,91
90,90,98,52.33,0,60.42,87
91,83,109,38.37,0,43.86,92
208,62,165,114.7,0,130.47,73
112,26,0,80.71,5,69.13,24
465,29,0,51.21,15,56.35,46
341,57,274,93.24,5,92.24,92
274,47,0,87.21,0,92.95,64
225,69,0,89.21,0,95.59,62
174,18,0,101.1,5,100.52,27
170,29,0,113.03,0,126.87,30
102,40,64,43.83,10,47.0,63
527,133,503,74.34,15,69.74,131
489,110,0,8.43,25,9.41,102
69,59,0,18.52,0,20.24,72
228,48,134,119.29,5,143.29,46
534,68,0,55.87,0,60.63,110
135,114,110,69.73,10,81.53,114
401,36,0,26.72,10,28.16,41
352,69,384,21.77,25,20.22,86
73,27,50,83.05,0,100.36,30
270,122,364,127.81,0,109.34,111
237,99,0,25.58,5,26.98,109
549,115,0,62.56,0,72.19,110
74,41,75,103.67,5,99.05,65
455,141,377,22.63,10,21.86,147
68,23,0,138.53,0,153.82,26
165,18,0,72.39,10,66.54,15
218,21,0,98.61,0,103.9,29
171,51,0,88.14,5,102.39,81
99,25,50,133.65,10,129.6,39
119,119,128,63.57,10,60.52,131
106,23,0,87.52,25,75.47,31
172,89,156,8.72,25,10.33,88
238,46,0,32.87,10,29.38,46
113,47,50,25.89,0,30.76,52
88,61,91,6.54,10,7.47,81
276,100,270,18.29,0,16.92,117
431,43,0,50.56,5,53.57,66
197,81,154,71.74,10,71.25,74
116,88,89,61.9,0,68.69,94
303,66,0,79.52,10,71.86,60
250,72,239,58.12,0,52.35,75
190,36,0,65.47,0,76.08,39
87,48,265,121.99,5,117.9,59
89,51,0,61.5,15,53.93,75
278,27,0,152.28,0,131.62,39
264,59,0,40.46,10,38.58,53
207,19,0,26.18,5,25.57,19
126,20,0,27.75,5,31.55,28
147,95,0,18.82,10,21.73,83
112,32,69,111.09,10,107.57,30
124,36,0,23.67,10,28.18,50
359,63,0,56.2,10,67.17,56
171,127,138,70.97,5,70.53,121
944,130,0,60.01,0,67.19,122
188,22,0,89.61,0,81.39,31
643,93,0,61.41,0,61.23,93
307,36,0,36.07,0,35.97,45
592,25,0,19.29,0,20.34,30
56,35,50,35.83,5,33.42,35
83,83,121,94.68,5,106.29,130
244,37,0,111.48,0,121.8,38
174,30,0,135.34,5,115.63,28
211,52,0,70.71,5,64.81,54
94,30,0,25.53,5,22.72,26
165,117,277,75.12,5,68.78,107
79,36,50,12.78,5,11.2,34
285,65,0,31.85,10,38.25,71
94,36,0,18.15,5,20.82,47
164,58,0,53.46,5,51.24,62
71,29,50,101.29,5,90.28,46
374,27,0,105.3,0,98.65,30
590,155,0,88.21,5,105.07,142
157,17,0,25.91,0,23.07,18
399,57,0,69.41,0,78.37,55
221,65,0,36.24,10,35.65,70
264,72,0,78.36,10,71.65,63
104,92,73,63.6,0,73.96,86
246,21,0,20.97,10,19.72,28
121,68,85,27.25,0,25.02,99
359,86,0,59.72,10,65.33,117
69,18,50,62.41,10,53.66,20
236,67,0,94.16,5,89.13,94
78,46,0,53.51,5,62.18,41
510,59,0,20.27,5,18.15,72
286,38,0,96.02,5,112.78,38
584,111,530,70.17,10,74.43,136
189,59,0,75.94,10,67.37,67
80,20,0,14.78,5,16.58,18
181,87,0,26.52,5,28.01,96
381,104,0,97.54,5,96.22,130
52,25,132,113.52,5,97.61,40
181,70,0,14.04,5,16.27,59
449,93,0,57.31,10,56.76,121
98,52,59,74.64,5,84.33,58
458,61,0,22.84,0,20.35,79
580,81,0,20.66,10,18.4,84
126,69,77,32.48,10,38.37,71
469,53,0,13.67,0,15.91,49
360,128,0,126.24,0,143.46,123
98,40,0,43.64,5,52.67,52
117,49,64,37.0,0,33.77,67
146,72,0,111.35,5,103.92,65
172,20,0,75.1,5,79.71,19
436,58,0,65.69,0,78.11,68
284,101,0,86.83,5,100.62,86
227,55,0,87.93,0,99.95,67
156,59,131,88.4,10,84.24,74
156,37,0,111.74,0,110.86,39
141,11,0,101.61,10,89.28,18
126,83,107,56.26,5,49.2,104
394,136,0,78.89,0,83.15,114
379,85,0,11.86,5,13.4,136
198,53,169,20.68,0,17.71,88
180,24,0,109.86,10,116.44,39
466,104,0,52.54,5,44.76,91
131,103,109,69.92,10,64.0,99
365,49,0,34.33,0,37.01,79
283,51,0,24.9,0,29.52,58
96,27,0,75.01,10,83.9,31
148,116,0,125.36,0,111.43,105
138,45,0,22.77,5,26.26,75
434,34,0,51.79,0,60.4,56
108,40,0,98.32,0,96.82,38
314,12,0,14.13,5,15.37,14
117,13,0,133.31,0,145.81,17
147,22,69,75.2,5,81.01,23
197,17,0,90.64,10,80.41,22
120,115,102,105.04,0,97.8,103
124,23,0,125.78,5,138.33,24
128,99,80,55.83,5,59.93,89
83,33,69,109.13,5,116.05,40
83,70,0,10.13,10,11.54,79
192,40,147,31.43,10,33.91,48
116,13,0,22.3,0,24.84,16
118,60,57,6.2,10,5.59,53
176,45,0,13.78,5,12.28,51
388,66,0,50.74,5,54.65,67
116,116,233,83.78,5,96.22,120
117,57,86,54.66,10,49.3,73
237,56,254,96.8,0,92.14,86
178,163,394,74.32,0,63.72,153
154,75,0,70.91,10,70.52,74
39,39,0,103.58,10,113.15,44
368,32,0,62.87,0,72.14,51
251,28,0,146.97,0,145.78,31
205,98,257,55.02,0,48.73,111
188,47,0,27.32,10,26.1,42
106,29,51,31.35,5,30.3,45
52,52,68,20.09,5,19.09,72
80,12,0,106.64,5,114.75,20
88,28,50,27.24,0,24.97,46
296,61,0,76.54,0,72.27,99
182,141,166,85.83,0,74.0,170
814,60,0,49.76,10,49.71,82
166,31,0,82.61,10,80.03,37
550,105,675,71.27,5,66.96,159
271,25,0,33.11,0,36.58,37
567,60,0,19.69,10,20.86,62
71,51,50,38.47,5,38.46,52
121,69,111,95.0,0,114.18,115
207,36,159,111.97,0,125.62,39
144,32,101,138.62,5,151.84,46
159,110,211,87.43,0,86.6,99
64,12,50,21.66,10,26.07,12
251,80,0,63.15,5,70.9,71
93,26,50,11.97,10,12.86,43
220,46,0,33.28,0,38.94,55
58,46,50,17.85,10,16.38,43
106,84,120,58.06,10,57.63,101
92,33,50,98.05,5,84.06,38
347,39,0,99.05,5,117.98,40
435,78,0,71.04,5,76.32,75
140,45,135,26.69,10,31.49,64
342,50,0,69.01,10,68.86,67
156,66,0,41.02,0,35.78,75
192,80,0,88.97,5,102.51,99
85,85,158,81.91,5,76.14,170
225,13,0,21.18,5,20.35,18
138,58,0,23.65,0,27.49,73
273,78,0,58.97,0,56.51,67
101,26,0,67.85,10,58.85,39
169,110,0,105.55,5,97.64,131
383,51,0,55.63,10,65.51,65
451,76,0,21.26,10,20.17,101
248,27,0,101.9,0,112.25,40
473,37,0,52.29,10,44.84,37
130,41,111,73.81,5,84.61,58
205,48,145,18.39,0,19.79,58
94,94,120,26.31,10,30.44,111
1219,103,0,87.47,5,94.23,111
147,28,0,105.47,5,119.21,34
111,20,0,11.7,10,13.83,27
356,43,0,51.46,0,47.11,58
105,36,50,80.62,0,71.09,52
397,54,0,22.58,0,20.08,76
499,34,0,19.9,0,18.11,45
134,11,0,28.37,5,25.62,12
416,73,0,13.68,5,16.28,63
232,50,0,113.81,0,103.25,76
58,58,112,50.55,10,47.95,93
132,41,0,29.42,10,32.46,48
239,25,0,93.85,10,90.71,35
152,10,0,68.95,10,76.32,12
378,94,378,69.57,5,73.57,100
183,61,0,80.85,10,89.29,81
172,101,0,104.77,0,113.22,119
97,33,0,82.99,0,100.22,44
119,19,0,92.66,5,104.14,19
318,43,310,131.71,5,130.05,68
150,59,0,46.61,10,45.08,65
258,31,0,56.82,5,68.04,37
294,42,0,9.45,5,10.7,67
145,81,0,18.51,5,16.69,71
156,27,0,113.81,5,99.97,23
362,64,0,45.35,10,39.59,65
137,59,0,62.64,10,54.97,67
316,47,0,31.98,5,36.78,74
232,81,0,26.8,5,31.45,92
69,43,50,88.34,5,85.47,45
32,32,0,113.15,10,112.22,106
536,70,0,25.9,0,24.18,82
400,56,284,54.92,5,63.95,86
68,67,69,100.02,10,98.82,70
302,89,0,18.99,0,20.29,75
104,30,66,135.18,10,116.38,33
125,36,0,81.91,0,87.62,31
180,19,0,99.27,0,86.25,18
107,85,93,96.94,0,91.01,79
101,25,0,141.4,0,133.58,27
109,55,61,53.39,5,51.13,62
50,15,0,92.47,10,111.36,14
169,144,214,13.93,0,12.88,129
152,46,0,32.92,10,32.81,46
103,48,50,24.24,5,29.24,48
115,99,120,7.78,5,8.97,118
401,71,0,15.52,0,17.06,83
322,74,291,54.5,0,60.88,72
154,44,0,67.06,0,77.25,42
146,103,102,54.25,10,64.87,86
181,125,0,94.57,5,105.1,110
15,15,0,45.48,10,39.91,38
345,39,0,64.86,0,77.99,37
166,24,0,100.24,10,86.26,24
336,49,0,59.79,10,68.23,65
223,38,0,150.13,0,143.5,36
107,70,0,50.55,0,50.09,85
141,12,0,25.9,0,28.12,17
128,38,0,30.04,0,32.7,34
68,68,148,25.03,0,28.73,140
137,50,144,120.49,10,140.05,63
110,29,0,25.11,0,23.35,27
235,31,0,50.39,10,57.43,29
207,90,0,64.61,5,72.52,108
754,104,0,54.83,0,59.13,94
135,33,115,73.91,20,81.23,51
445,79,0,52.04,10,61.11,91
246,15,0,31.61,0,27.34,14
507,105,531,23.07,15,25.01,126
70,46,50,37.69,5,33.1,47
163,54,0,69.74,10,73.64,56
171,35,0,100.71,10,111.7,39
112,45,0,142.05,0,169.96,40
49,43,0,55.35,25,47.77,52
102,26,0,24.23,5,26.75,25
171,49,0,66.51,0,64.74,58
117,9,0,10.95,5,13.07,10
174,88,408,37.42,15,32.92,121
62,33,50,18.02,0,21.46,33
142,37,50,50.72,5,47.78,48
109,15,0,97.45,0,97.4,24
308,70,0,112.64,5,104.02,59
357,74,0,70.14,10,64.02,72
95,38,0,26.19,10,24.57,46
292,127,299,79.14,10,73.7,107
401,97,0,36.16,20,34.71,103
519,90,0,90.31,10,88.43,104
158,78,135,66.39,5,75.49,115
212,51,219,24.05,10,28.04,76
80,80,65,24.24,0,26.46,80
195,32,0,47.96,10,53.37,54
75,56,52,73.12,10,62.94,58
330,59,0,81.99,0,90.39,56
332,43,259,50.7,20,60.36,71
375,74,0,21.35,5,20.07,87
221,71,317,111.7,10,107.87,79
436,225,0,92.59,0,109.7,200
89,89,290,96.07,15,91.44,159
157,23,0,15.16,5,18.11,23
120,85,102,28.08,10,27.41,115
1116,164,0,106.99,0,121.68,162
119,34,0,99.31,10,108.61,33
91,72,154,14.52,5,15.66,68
313,62,258,56.11,5,53.78,97
119,49,70,75.11,10,66.75,61
343,79,0,19.23,15,22.22,92
465,9,0,16.36,5,13.94,12
123,17,0,27.56,10,26.37,18
343,106,461,14.84,20,16.3,140
182,120,176,106.14,10,125.64,101
112,59,0,50.32,0,43.87,62
91,51,59,30.63,10,36.15,58
214,73,214,121.67,0,137.95,90
142,27,79,82.01,10,79.86,40
284,55,0,66.37,5,57.43,71
396,46,0,68.87,10,78.7,39
486,52,0,81.57,10,92.84,75
195,12,0,69.73,10,66.11,16
344,17,0,105.14,0,95.27,25
275,33,0,109.07,5,118.87,33
91,48,62,48.46,10,42.94,76
227,62,0,65.93,5,74.9,75
760,84,0,11.84,10,11.22,136
233,68,0,17.11,10,19.44,79
263,16,0,116.53,0,111.1,16
298,56,228,43.7,15,40.62,70
78,30,50,58.68,0,69.53,37
269,79,0,35.27,10,34.51,103
151,151,763,35.2,10,31.6,187
76,11,0,74.13,10,65.67,17
364,112,324,112.32,10,121.87,120
466,84,0,26.15,0,24.13,85
344,152,645,65.74,5,69.36,143
70,52,50,78.57,25,70.24,54
590,111,0,21.82,10,18.58,134
74,27,0,133.88,10,132.3,31
89,21,96,83.26,0,100.11,35
161,38,0,87.64,15,101.4,39
115,44,66,82.92,5,98.35,64
76,34,50,146.66,0,133.0,36
115,69,123,63.27,5,59.43,112
104,26,0,102.57,10,98.11,26
25,25,0,10.34,10,8.82,70
106,39,0,33.7,10,31.45,52
105,21,50,25.27,0,21.79,33
136,133,97,7.67,10,7.43,114
330,49,0,14.78,0,14.26,56
248,53,0,46.5,10,48.95,58
343,136,258,73.88,25,78.4,158
145,67,0,55.74,5,59.25,78
56,49,0,94.92,0,82.35,80
239,34,0,43.68,10,40.07,29
306,49,0,71.52,0,69.97,48
142,33,0,92.85,20,106.34,46
287,56,277,72.01,5,62.4,88
185,25,0,127.88,10,145.5,35
294,61,0,42.36,10,42.24,65
129,21,0,19.99,25,23.41,23
90,14,0,26.17,5,28.1,15
148,65,0,18.23,10,17.76,60
87,25,0,113.22,5,107.42,22
81,66,80,26.85,5,32.49,69
204,55,136,64.51,0,71.45,65
117,117,247,79.31,20,77.79,228
650,60,0,51.76,0,56.89,77
102,102,264,94.63,25,90.99,128
366,105,0,65.41,5,69.09,147
231,13,0,27.02,15,23.92,16
402,140,0,21.2,20,24.15,118
74,67,58,43.29,0,38.85,70
109,20,50,63.39,5,68.55,20
136,89,327,108.24,20,106.35,75
168,25,82,120.04,15,131.84,38
217,47,0,70.87,0,83.33,54
76,55,52,30.31,0,28.68,55
399,50,0,49.22,20,58.62,51
108,108,97,12.99,25,11.57,102
86,41,0,34.4,0,38.6,64
79,10,0,16.32,0,17.38,10
155,44,75,51.29,5,55.26,64
94,20,0,95.7,5,91.81,32
238,65,239,99.47,15,87.59,56
283,91,274,74.82,10,81.27,106
192,41,0,22.42,20,20.08,36
165,49,0,68.84,0,78.02,53
304,77,313,35.87,20,43.41,117
429,50,0,80.27,5,78.89,55
215,139,0,60.68,15,68.8,122
161,46,0,18.76,25,20.59,58
65,34,50,21.18,10,18.34,58
163,82,134,51.3,10,61.52,72
71,71,81,80.38,10,85.74,100
271,36,0,55.59,25,59.91,31
289,24,0,49.87,10,58.83,37
301,94,248,20.15,10,18.9,85
150,87,0,104.37,15,103.62,75
211,77,0,52.29,25,58.36,100
111,84,0,87.76,5,96.71,108
134,14,0,15.98,0,18.05,24
137,129,130,30.86,10,26.81,147
952,162,0,94.44,5,101.47,136
217,42,0,111.06,10,108.11,48
19,19,0,12.92,10,14.49,51
251,147,531,49.33,25,55.86,149
140,58,64,83.53,5,74.35,75
264,73,378,21.39,15,20.91,108
456,45,0,18.54,5,21.4,53
106,69,79,29.07,20,34.31,73
237,106,0,13.28,20,15.34,104
62,62,199,117.37,0,124.99,100
53,53,97,51.98,5,46.7,85
99,99,111,36.78,10,43.3,111
141,11,0,77.07,20,73.28,17
115,35,0,85.43,5,76.82,37
229,44,0,68.43,0,61.2,65
350,54,0,75.4,15,73.25,64
434,74,466,84.87,20,91.17,123
183,4,0,62.85,10,72.91,4
327,35,0,101.41,10,121.69,54
242,20,0,109.11,0,118.06,22
105,105,122,58.3,5,56.37,115
668,114,0,62.85,20,68.63,112
676,61,0,9.97,10,9.78,82
165,47,154,14.16,25,15.62,77
247,15,0,112.03,5,97.0,19
242,194,590,51.84,25,61.05,185
98,98,237,101.48,0,109.74,213
190,96,171,27.09,25,31.07,94
384,151,0,28.16,20,25.44,148
65,18,50,77.2,5,89.9,25
252,122,0,133.04,0,121.31,124
382,36,0,17.84,20,16.19,42
192,179,0,53.2,25,56.45,152
68,26,50,94.26,5,84.52,41
479,64,0,19.56,5,19.14,83
113,60,150,129.03,20,139.52,64
137,40,0,73.88,15,87.66,45
123,35,177,116.76,0,102.71,58
137,83,144,101.33,5,120.24,124
92,17,0,130.78,0,142.85,21
169,141,117,67.25,0,73.27,132
78,30,52,85.34,25,74.9,26
214,59,151,11.23,10,10.5,94
214,55,287,31.75,20,35.36,82
134,31,0,23.85,5,22.73,32
100,22,50,4.83,20,5.55,33
281,124,0,17.64,0,17.54,106
195,102,334,50.92,15,54.48,100
207,89,0,67.75,15,75.97,89
78,64,65,53.18,5,59.6,65
261,51,0,79.84,5,92.55,61
599,139,0,57.45,15,56.87,121
257,67,265,68.25,15,58.03,80
374,44,0,122.63,0,115.88,47
231,57,0,75.65,0,64.63,87
160,78,226,129.12,20,145.52,67
233,84,0,35.21,25,38.82,79
108,15,0,23.51,10,25.4,19
76,33,50,29.72,0,34.19,32
83,83,127,24.43,0,27.1,132
206,9,0,103.89,5,120.67,14
95,95,128,32.18,10,30.6,124
149,59,203,60.99,20,60.7,98
247,59,0,61.86,0,56.92,65
590,83,0,54.7,0,53.02,78
115,30,0,67.42,25,77.48,45
261,43,0,44.56,10,41.71,35
218,44,0,33.7,5,29.69,41
262,26,0,21.4,0,20.18,43
65,27,50,29.58,20,34.75,42
139,100,83,90.67,5,80.92,100
47,13,0,95.01,5,105.98,13
143,21,0,125.61,5,136.74,23
170,85,171,72.93,10,70.0,77
73,40,50,26.61,5,26.07,35
349,52,0,62.56,10,66.13,84
97,44,50,11.8,15,13.21,54
45,45,0,36.75,0,41.16,82
69,48,66,18.8,5,21.51,56
186,30,0,44.32,10,51.03,41
74,44,50,104.72,5,90.78,54
173,37,0,91.33,10,96.8,33
192,150,472,84.91,10,98.75,148
